FEATURE_A,FEATURE_B,GROUP_A,GROUP_B,SOURCE_A,SOURCE_B,PAIR_STRUCTURE,STRUCTURAL_PAIR,PEARSON,PEARSON_STRENGTH,SPEARMAN,SPEARMAN_STRENGTH,ABS_PEARSON,ABS_SPEARMAN,PEARSON_MINUS_SPEARMAN,ABS_MAGNITUDE_DIFFERENCE,MAX_ABS_CORRELATION,POTENTIAL_REDUNDANCY
TRANS_WEEK_OHEWI_Saturday,TRANS_WEEK_OHEWI_Tuesday,One-Hot encoding with ignore,One-Hot encoding with ignore,TRANS_WEEK_OHEWI,TRANS_WEEK_OHEWI,Same-source OHE structural exclusivity,True,-0.1682383309576944,Weak,-0.1682383309576944,Weak,0.1682383309576944,0.1682383309576944,0.0,0.0,0.1682383309576944,False
TRANS_WEEK_OHEWI_Saturday,TRANS_WEEK_OHEWI_Wednesday,One-Hot encoding with ignore,One-Hot encoding with ignore,TRANS_WEEK_OHEWI,TRANS_WEEK_OHEWI,Same-source OHE structural exclusivity,True,-0.13512198906436654,Weak,-0.13512198906436654,Weak,0.13512198906436654,0.13512198906436654,0.0,0.0,0.13512198906436654,False
TRANS_WEEK_OHEWI_Saturday,RECEIVE_CATEGORY_OHEWI_entertainment,One-Hot encoding with ignore,One-Hot encoding with ignore,TRANS_WEEK_OHEWI,RECEIVE_CATEGORY_OHEWI,Ordinary cross-feature relationship,False,0.00050533773816839,Very weak or negligible,0.00050533773816839,Very weak or negligible,0.00050533773816839,0.00050533773816839,0.0,0.0,0.00050533773816839,False
TRANS_WEEK_OHEWI_Saturday,RECEIVE_CATEGORY_OHEWI_food_dining,One-Hot encoding with ignore,One-Hot encoding with ignore,TRANS_WEEK_OHEWI,RECEIVE_CATEGORY_OHEWI,Ordinary cross-feature relationship,False,-0.0014230407743912618,Very weak or negligible,-0.0014230407743912618,Very weak or negligible,0.0014230407743912618,0.0014230407743912618,0.0,0.0,0.0014230407743912618,False
TRANS_WEEK_OHEWI_Saturday,RECEIVE_CATEGORY_OHEWI_gas_transport,One-Hot encoding with ignore,One-Hot encoding with ignore,TRANS_WEEK_OHEWI,RECEIVE_CATEGORY_OHEWI,Ordinary cross-feature relationship,False,0.0009670911081113626,Very weak or negligible,0.0009670911081113626,Very weak or negligible,0.0009670911081113626,0.0009670911081113626,0.0,0.0,0.0009670911081113626,False
TRANS_WEEK_OHEWI_Saturday,RECEIVE_CATEGORY_OHEWI_grocery_net,One-Hot encoding with ignore,One-Hot encoding with ignore,TRANS_WEEK_OHEWI,RECEIVE_CATEGORY_OHEWI,Ordinary cross-feature relationship,False,-0.0006999635217348406,Very weak or negligible,-0.0006999635217348406,Very weak or negligible,0.0006999635217348406,0.0006999635217348406,0.0,0.0,0.0006999635217348406,False
TRANS_WEEK_OHEWI_Saturday,RECEIVE_CATEGORY_OHEWI_grocery_pos,One-Hot encoding with ignore,One-Hot encoding with ignore,TRANS_WEEK_OHEWI,RECEIVE_CATEGORY_OHEWI,Ordinary cross-feature relationship,False,0.0007646368052952879,Very weak or negligible,0.0007646368052952879,Very weak or negligible,0.0007646368052952879,0.0007646368052952879,0.0,0.0,0.0007646368052952879,False
TRANS_WEEK_OHEWI_Saturday,RECEIVE_CATEGORY_OHEWI_health_fitness,One-Hot encoding with ignore,One-Hot encoding with ignore,TRANS_WEEK_OHEWI,RECEIVE_CATEGORY_OHEWI,Ordinary cross-feature relationship,False,0.000684858449771485,Very weak or negligible,0.000684858449771485,Very weak or negligible,0.000684858449771485,0.000684858449771485,0.0,0.0,0.000684858449771485,False
TRANS_WEEK_OHEWI_Saturday,RECEIVE_CATEGORY_OHEWI_home,One-Hot encoding with ignore,One-Hot encoding with ignore,TRANS_WEEK_OHEWI,RECEIVE_CATEGORY_OHEWI,Ordinary cross-feature relationship,False,-0.0007024429038066824,Very weak or negligible,-0.0007024429038066824,Very weak or negligible,0.0007024429038066824,0.0007024429038066824,0.0,0.0,0.0007024429038066824,False
TRANS_WEEK_OHEWI_Saturday,RECEIVE_CATEGORY_OHEWI_kids_pets,One-Hot encoding with ignore,One-Hot encoding with ignore,TRANS_WEEK_OHEWI,RECEIVE_CATEGORY_OHEWI,Ordinary cross-feature relationship,False,0.00042960886957459576,Very weak or negligible,0.00042960886957459576,Very weak or negligible,0.00042960886957459576,0.00042960886957459576,0.0,0.0,0.00042960886957459576,False
TRANS_WEEK_OHEWI_Saturday,RECEIVE_CATEGORY_OHEWI_misc_net,One-Hot encoding with ignore,One-Hot encoding with ignore,TRANS_WEEK_OHEWI,RECEIVE_CATEGORY_OHEWI,Ordinary cross-feature relationship,False,-0.0006236609876886269,Very weak or negligible,-0.0006236609876886269,Very weak or negligible,0.0006236609876886269,0.0006236609876886269,0.0,0.0,0.0006236609876886269,False
TRANS_WEEK_OHEWI_Saturday,RECEIVE_CATEGORY_OHEWI_misc_pos,One-Hot encoding with ignore,One-Hot encoding with ignore,TRANS_WEEK_OHEWI,RECEIVE_CATEGORY_OHEWI,Ordinary cross-feature relationship,False,0.0011887697514350536,Very weak or negligible,0.0011887697514350536,Very weak or negligible,0.0011887697514350536,0.0011887697514350536,0.0,0.0,0.0011887697514350536,False
TRANS_WEEK_OHEWI_Saturday,RECEIVE_CATEGORY_OHEWI_personal_care,One-Hot encoding with ignore,One-Hot encoding with ignore,TRANS_WEEK_OHEWI,RECEIVE_CATEGORY_OHEWI,Ordinary cross-feature relationship,False,0.00024683841880357015,Very weak or negligible,0.00024683841880357015,Very weak or negligible,0.00024683841880357015,0.00024683841880357015,0.0,0.0,0.00024683841880357015,False
TRANS_WEEK_OHEWI_Saturday,RECEIVE_CATEGORY_OHEWI_shopping_net,One-Hot encoding with ignore,One-Hot encoding with ignore,TRANS_WEEK_OHEWI,RECEIVE_CATEGORY_OHEWI,Ordinary cross-feature relationship,False,-0.0003798487074952608,Very weak or negligible,-0.0003798487074952608,Very weak or negligible,0.0003798487074952608,0.0003798487074952608,0.0,0.0,0.0003798487074952608,False
TRANS_WEEK_OHEWI_Saturday,RECEIVE_CATEGORY_OHEWI_shopping_pos,One-Hot encoding with ignore,One-Hot encoding with ignore,TRANS_WEEK_OHEWI,RECEIVE_CATEGORY_OHEWI,Ordinary cross-feature relationship,False,-0.0008085485503940903,Very weak or negligible,-0.0008085485503940903,Very weak or negligible,0.0008085485503940903,0.0008085485503940903,0.0,0.0,0.0008085485503940903,False
TRANS_WEEK_OHEWI_Saturday,RECEIVE_CATEGORY_OHEWI_travel,One-Hot encoding with ignore,One-Hot encoding with ignore,TRANS_WEEK_OHEWI,RECEIVE_CATEGORY_OHEWI,Ordinary cross-feature relationship,False,-0.0007069790368464544,Very weak or negligible,-0.0007069790368464544,Very weak or negligible,0.0007069790368464544,0.0007069790368464544,0.0,0.0,0.0007069790368464544,False
TRANS_WEEK_OHEWI_Sunday,TRANS_WEEK_OHEWI_Thursday,One-Hot encoding with ignore,One-Hot encoding with ignore,TRANS_WEEK_OHEWI,TRANS_WEEK_OHEWI,Same-source OHE structural exclusivity,True,-0.16916694864263204,Weak,-0.16916694864263204,Weak,0.16916694864263204,0.16916694864263204,0.0,0.0,0.16916694864263204,False
TRANS_WEEK_OHEWI_Sunday,TRANS_WEEK_OHEWI_Tuesday,One-Hot encoding with ignore,One-Hot encoding with ignore,TRANS_WEEK_OHEWI,TRANS_WEEK_OHEWI,Same-source OHE structural exclusivity,True,-0.1972948938671649,Weak,-0.1972948938671649,Weak,0.1972948938671649,0.1972948938671649,0.0,0.0,0.1972948938671649,False
TRANS_WEEK_OHEWI_Sunday,TRANS_WEEK_OHEWI_Wednesday,One-Hot encoding with ignore,One-Hot encoding with ignore,TRANS_WEEK_OHEWI,TRANS_WEEK_OHEWI,Same-source OHE structural exclusivity,True,-0.1584590047928977,Weak,-0.1584590047928977,Weak,0.1584590047928977,0.1584590047928977,0.0,0.0,0.1584590047928977,False
TRANS_WEEK_OHEWI_Sunday,RECEIVE_CATEGORY_OHEWI_entertainment,One-Hot encoding with ignore,One-Hot encoding with ignore,TRANS_WEEK_OHEWI,RECEIVE_CATEGORY_OHEWI,Ordinary cross-feature relationship,False,0.00010673551227677287,Very weak or negligible,0.00010673551227677287,Very weak or negligible,0.00010673551227677287,0.00010673551227677287,0.0,0.0,0.00010673551227677287,False
TRANS_WEEK_OHEWI_Sunday,RECEIVE_CATEGORY_OHEWI_food_dining,One-Hot encoding with ignore,One-Hot encoding with ignore,TRANS_WEEK_OHEWI,RECEIVE_CATEGORY_OHEWI,Ordinary cross-feature relationship,False,0.0012779767416691628,Very weak or negligible,0.0012779767416691628,Very weak or negligible,0.0012779767416691628,0.0012779767416691628,0.0,0.0,0.0012779767416691628,False
TRANS_WEEK_OHEWI_Sunday,RECEIVE_CATEGORY_OHEWI_gas_transport,One-Hot encoding with ignore,One-Hot encoding with ignore,TRANS_WEEK_OHEWI,RECEIVE_CATEGORY_OHEWI,Ordinary cross-feature relationship,False,0.001369170758411919,Very weak or negligible,0.001369170758411919,Very weak or negligible,0.001369170758411919,0.001369170758411919,0.0,0.0,0.001369170758411919,False
TRANS_WEEK_OHEWI_Sunday,RECEIVE_CATEGORY_OHEWI_grocery_net,One-Hot encoding with ignore,One-Hot encoding with ignore,TRANS_WEEK_OHEWI,RECEIVE_CATEGORY_OHEWI,Ordinary cross-feature relationship,False,-0.0003391572676594634,Very weak or negligible,-0.0003391572676594634,Very weak or negligible,0.0003391572676594634,0.0003391572676594634,0.0,0.0,0.0003391572676594634,False
TRANS_WEEK_OHEWI_Sunday,RECEIVE_CATEGORY_OHEWI_grocery_pos,One-Hot encoding with ignore,One-Hot encoding with ignore,TRANS_WEEK_OHEWI,RECEIVE_CATEGORY_OHEWI,Ordinary cross-feature relationship,False,-0.002073063510568007,Very weak or negligible,-0.002073063510568007,Very weak or negligible,0.002073063510568007,0.002073063510568007,0.0,0.0,0.002073063510568007,False
TRANS_WEEK_OHEWI_Sunday,RECEIVE_CATEGORY_OHEWI_health_fitness,One-Hot encoding with ignore,One-Hot encoding with ignore,TRANS_WEEK_OHEWI,RECEIVE_CATEGORY_OHEWI,Ordinary cross-feature relationship,False,0.0021319782277185585,Very weak or negligible,0.0021319782277185585,Very weak or negligible,0.0021319782277185585,0.0021319782277185585,0.0,0.0,0.0021319782277185585,False
TRANS_WEEK_OHEWI_Sunday,RECEIVE_CATEGORY_OHEWI_home,One-Hot encoding with ignore,One-Hot encoding with ignore,TRANS_WEEK_OHEWI,RECEIVE_CATEGORY_OHEWI,Ordinary cross-feature relationship,False,-0.0023727457266887043,Very weak or negligible,-0.0023727457266887043,Very weak or negligible,0.0023727457266887043,0.0023727457266887043,0.0,0.0,0.0023727457266887043,False
TRANS_WEEK_OHEWI_Sunday,RECEIVE_CATEGORY_OHEWI_kids_pets,One-Hot encoding with ignore,One-Hot encoding with ignore,TRANS_WEEK_OHEWI,RECEIVE_CATEGORY_OHEWI,Ordinary cross-feature relationship,False,-0.002555336993039959,Very weak or negligible,-0.002555336993039959,Very weak or negligible,0.002555336993039959,0.002555336993039959,0.0,0.0,0.002555336993039959,False
TRANS_WEEK_OHEWI_Sunday,RECEIVE_CATEGORY_OHEWI_misc_net,One-Hot encoding with ignore,One-Hot encoding with ignore,TRANS_WEEK_OHEWI,RECEIVE_CATEGORY_OHEWI,Ordinary cross-feature relationship,False,0.001202763309879464,Very weak or negligible,0.001202763309879464,Very weak or negligible,0.001202763309879464,0.001202763309879464,0.0,0.0,0.001202763309879464,False
TRANS_WEEK_OHEWI_Sunday,RECEIVE_CATEGORY_OHEWI_misc_pos,One-Hot encoding with ignore,One-Hot encoding with ignore,TRANS_WEEK_OHEWI,RECEIVE_CATEGORY_OHEWI,Ordinary cross-feature relationship,False,0.0016219910132931128,Very weak or negligible,0.0016219910132931128,Very weak or negligible,0.0016219910132931128,0.0016219910132931128,0.0,0.0,0.0016219910132931128,False
TRANS_WEEK_OHEWI_Sunday,RECEIVE_CATEGORY_OHEWI_personal_care,One-Hot encoding with ignore,One-Hot encoding with ignore,TRANS_WEEK_OHEWI,RECEIVE_CATEGORY_OHEWI,Ordinary cross-feature relationship,False,0.00014220497571428974,Very weak or negligible,0.00014220497571428974,Very weak or negligible,0.00014220497571428974,0.00014220497571428974,0.0,0.0,0.00014220497571428974,False
TRANS_WEEK_OHEWI_Sunday,RECEIVE_CATEGORY_OHEWI_shopping_net,One-Hot encoding with ignore,One-Hot encoding with ignore,TRANS_WEEK_OHEWI,RECEIVE_CATEGORY_OHEWI,Ordinary cross-feature relationship,False,0.001081645745638251,Very weak or negligible,0.001081645745638251,Very weak or negligible,0.001081645745638251,0.001081645745638251,0.0,0.0,0.001081645745638251,False
TRANS_WEEK_OHEWI_Sunday,RECEIVE_CATEGORY_OHEWI_shopping_pos,One-Hot encoding with ignore,One-Hot encoding with ignore,TRANS_WEEK_OHEWI,RECEIVE_CATEGORY_OHEWI,Ordinary cross-feature relationship,False,0.00023264547448022512,Very weak or negligible,0.00023264547448022512,Very weak or negligible,0.00023264547448022512,0.00023264547448022512,0.0,0.0,0.00023264547448022512,False
TRANS_WEEK_OHEWI_Sunday,RECEIVE_CATEGORY_OHEWI_travel,One-Hot encoding with ignore,One-Hot encoding with ignore,TRANS_WEEK_OHEWI,RECEIVE_CATEGORY_OHEWI,Ordinary cross-feature relationship,False,-0.0014330714956913074,Very weak or negligible,-0.0014330714956913074,Very weak or negligible,0.0014330714956913074,0.0014330714956913074,0.0,0.0,0.0014330714956913074,False
TRANS_WEEK_OHEWI_Thursday,TRANS_WEEK_OHEWI_Tuesday,One-Hot encoding with ignore,One-Hot encoding with ignore,TRANS_WEEK_OHEWI,TRANS_WEEK_OHEWI,Same-source OHE structural exclusivity,True,-0.14651722227454672,Weak,-0.14651722227454672,Weak,0.14651722227454672,0.14651722227454672,0.0,0.0,0.14651722227454672,False
TRANS_WEEK_OHEWI_Thursday,TRANS_WEEK_OHEWI_Wednesday,One-Hot encoding with ignore,One-Hot encoding with ignore,TRANS_WEEK_OHEWI,TRANS_WEEK_OHEWI,Same-source OHE structural exclusivity,True,-0.11767650328688198,Weak,-0.11767650328688198,Weak,0.11767650328688198,0.11767650328688198,0.0,0.0,0.11767650328688198,False
TRANS_WEEK_OHEWI_Thursday,RECEIVE_CATEGORY_OHEWI_entertainment,One-Hot encoding with ignore,One-Hot encoding with ignore,TRANS_WEEK_OHEWI,RECEIVE_CATEGORY_OHEWI,Ordinary cross-feature relationship,False,-0.0008770139616978876,Very weak or negligible,-0.0008770139616978876,Very weak or negligible,0.0008770139616978876,0.0008770139616978876,0.0,0.0,0.0008770139616978876,False
TRANS_WEEK_OHEWI_Thursday,RECEIVE_CATEGORY_OHEWI_food_dining,One-Hot encoding with ignore,One-Hot encoding with ignore,TRANS_WEEK_OHEWI,RECEIVE_CATEGORY_OHEWI,Ordinary cross-feature relationship,False,-0.0012339350498508492,Very weak or negligible,-0.0012339350498508492,Very weak or negligible,0.0012339350498508492,0.0012339350498508492,0.0,0.0,0.0012339350498508492,False
TRANS_WEEK_OHEWI_Thursday,RECEIVE_CATEGORY_OHEWI_gas_transport,One-Hot encoding with ignore,One-Hot encoding with ignore,TRANS_WEEK_OHEWI,RECEIVE_CATEGORY_OHEWI,Ordinary cross-feature relationship,False,-0.0008710705661264825,Very weak or negligible,-0.0008710705661264825,Very weak or negligible,0.0008710705661264825,0.0008710705661264825,0.0,0.0,0.0008710705661264825,False
TRANS_WEEK_OHEWI_Thursday,RECEIVE_CATEGORY_OHEWI_grocery_net,One-Hot encoding with ignore,One-Hot encoding with ignore,TRANS_WEEK_OHEWI,RECEIVE_CATEGORY_OHEWI,Ordinary cross-feature relationship,False,0.0012415261837528683,Very weak or negligible,0.0012415261837528683,Very weak or negligible,0.0012415261837528683,0.0012415261837528683,0.0,0.0,0.0012415261837528683,False
TRANS_WEEK_OHEWI_Thursday,RECEIVE_CATEGORY_OHEWI_grocery_pos,One-Hot encoding with ignore,One-Hot encoding with ignore,TRANS_WEEK_OHEWI,RECEIVE_CATEGORY_OHEWI,Ordinary cross-feature relationship,False,0.0022017647497199425,Very weak or negligible,0.0022017647497199425,Very weak or negligible,0.0022017647497199425,0.0022017647497199425,0.0,0.0,0.0022017647497199425,False
TRANS_WEEK_OHEWI_Thursday,RECEIVE_CATEGORY_OHEWI_health_fitness,One-Hot encoding with ignore,One-Hot encoding with ignore,TRANS_WEEK_OHEWI,RECEIVE_CATEGORY_OHEWI,Ordinary cross-feature relationship,False,-0.001371409770641038,Very weak or negligible,-0.001371409770641038,Very weak or negligible,0.001371409770641038,0.001371409770641038,0.0,0.0,0.001371409770641038,False
TRANS_WEEK_OHEWI_Thursday,RECEIVE_CATEGORY_OHEWI_home,One-Hot encoding with ignore,One-Hot encoding with ignore,TRANS_WEEK_OHEWI,RECEIVE_CATEGORY_OHEWI,Ordinary cross-feature relationship,False,0.0008334387895870803,Very weak or negligible,0.0008334387895870803,Very weak or negligible,0.0008334387895870803,0.0008334387895870803,0.0,0.0,0.0008334387895870803,False
TRANS_WEEK_OHEWI_Thursday,RECEIVE_CATEGORY_OHEWI_kids_pets,One-Hot encoding with ignore,One-Hot encoding with ignore,TRANS_WEEK_OHEWI,RECEIVE_CATEGORY_OHEWI,Ordinary cross-feature relationship,False,0.0018648890128000523,Very weak or negligible,0.0018648890128000523,Very weak or negligible,0.0018648890128000523,0.0018648890128000523,0.0,0.0,0.0018648890128000523,False
TRANS_WEEK_OHEWI_Thursday,RECEIVE_CATEGORY_OHEWI_misc_net,One-Hot encoding with ignore,One-Hot encoding with ignore,TRANS_WEEK_OHEWI,RECEIVE_CATEGORY_OHEWI,Ordinary cross-feature relationship,False,0.0009085996167970534,Very weak or negligible,0.0009085996167970534,Very weak or negligible,0.0009085996167970534,0.0009085996167970534,0.0,0.0,0.0009085996167970534,False
TRANS_WEEK_OHEWI_Thursday,RECEIVE_CATEGORY_OHEWI_misc_pos,One-Hot encoding with ignore,One-Hot encoding with ignore,TRANS_WEEK_OHEWI,RECEIVE_CATEGORY_OHEWI,Ordinary cross-feature relationship,False,-0.0002979814349184952,Very weak or negligible,-0.0002979814349184952,Very weak or negligible,0.0002979814349184952,0.0002979814349184952,0.0,0.0,0.0002979814349184952,False
TRANS_WEEK_OHEWI_Thursday,RECEIVE_CATEGORY_OHEWI_personal_care,One-Hot encoding with ignore,One-Hot encoding with ignore,TRANS_WEEK_OHEWI,RECEIVE_CATEGORY_OHEWI,Ordinary cross-feature relationship,False,-0.0004525952753297559,Very weak or negligible,-0.0004525952753297559,Very weak or negligible,0.0004525952753297559,0.0004525952753297559,0.0,0.0,0.0004525952753297559,False
TRANS_WEEK_OHEWI_Thursday,RECEIVE_CATEGORY_OHEWI_shopping_net,One-Hot encoding with ignore,One-Hot encoding with ignore,TRANS_WEEK_OHEWI,RECEIVE_CATEGORY_OHEWI,Ordinary cross-feature relationship,False,-0.001380566641860624,Very weak or negligible,-0.001380566641860624,Very weak or negligible,0.001380566641860624,0.001380566641860624,0.0,0.0,0.001380566641860624,False
TRANS_WEEK_OHEWI_Thursday,RECEIVE_CATEGORY_OHEWI_shopping_pos,One-Hot encoding with ignore,One-Hot encoding with ignore,TRANS_WEEK_OHEWI,RECEIVE_CATEGORY_OHEWI,Ordinary cross-feature relationship,False,-0.0009502516709295828,Very weak or negligible,-0.0009502516709295828,Very weak or negligible,0.0009502516709295828,0.0009502516709295828,0.0,0.0,0.0009502516709295828,False
TRANS_WEEK_OHEWI_Thursday,RECEIVE_CATEGORY_OHEWI_travel,One-Hot encoding with ignore,One-Hot encoding with ignore,TRANS_WEEK_OHEWI,RECEIVE_CATEGORY_OHEWI,Ordinary cross-feature relationship,False,0.0007452560155145634,Very weak or negligible,0.0007452560155145634,Very weak or negligible,0.0007452560155145634,0.0007452560155145634,0.0,0.0,0.0007452560155145634,False
TRANS_WEEK_OHEWI_Tuesday,TRANS_WEEK_OHEWI_Wednesday,One-Hot encoding with ignore,One-Hot encoding with ignore,TRANS_WEEK_OHEWI,TRANS_WEEK_OHEWI,Same-source OHE structural exclusivity,True,-0.13724296272370962,Weak,-0.13724296272370962,Weak,0.13724296272370962,0.13724296272370962,0.0,0.0,0.13724296272370962,False
TRANS_WEEK_OHEWI_Tuesday,RECEIVE_CATEGORY_OHEWI_entertainment,One-Hot encoding with ignore,One-Hot encoding with ignore,TRANS_WEEK_OHEWI,RECEIVE_CATEGORY_OHEWI,Ordinary cross-feature relationship,False,-0.0003085774519131241,Very weak or negligible,-0.0003085774519131241,Very weak or negligible,0.0003085774519131241,0.0003085774519131241,0.0,0.0,0.0003085774519131241,False
TRANS_WEEK_OHEWI_Tuesday,RECEIVE_CATEGORY_OHEWI_food_dining,One-Hot encoding with ignore,One-Hot encoding with ignore,TRANS_WEEK_OHEWI,RECEIVE_CATEGORY_OHEWI,Ordinary cross-feature relationship,False,-0.001114710767460322,Very weak or negligible,-0.001114710767460322,Very weak or negligible,0.001114710767460322,0.001114710767460322,0.0,0.0,0.001114710767460322,False
TRANS_WEEK_OHEWI_Tuesday,RECEIVE_CATEGORY_OHEWI_gas_transport,One-Hot encoding with ignore,One-Hot encoding with ignore,TRANS_WEEK_OHEWI,RECEIVE_CATEGORY_OHEWI,Ordinary cross-feature relationship,False,-0.0011246360335988635,Very weak or negligible,-0.0011246360335988635,Very weak or negligible,0.0011246360335988635,0.0011246360335988635,0.0,0.0,0.0011246360335988635,False
TRANS_WEEK_OHEWI_Tuesday,RECEIVE_CATEGORY_OHEWI_grocery_net,One-Hot encoding with ignore,One-Hot encoding with ignore,TRANS_WEEK_OHEWI,RECEIVE_CATEGORY_OHEWI,Ordinary cross-feature relationship,False,-0.0007099173662735371,Very weak or negligible,-0.0007099173662735371,Very weak or negligible,0.0007099173662735371,0.0007099173662735371,0.0,0.0,0.0007099173662735371,False
TRANS_WEEK_OHEWI_Tuesday,RECEIVE_CATEGORY_OHEWI_grocery_pos,One-Hot encoding with ignore,One-Hot encoding with ignore,TRANS_WEEK_OHEWI,RECEIVE_CATEGORY_OHEWI,Ordinary cross-feature relationship,False,0.0001799810049389649,Very weak or negligible,0.0001799810049389649,Very weak or negligible,0.0001799810049389649,0.0001799810049389649,0.0,0.0,0.0001799810049389649,False
TRANS_WEEK_OHEWI_Tuesday,RECEIVE_CATEGORY_OHEWI_health_fitness,One-Hot encoding with ignore,One-Hot encoding with ignore,TRANS_WEEK_OHEWI,RECEIVE_CATEGORY_OHEWI,Ordinary cross-feature relationship,False,0.0001876793964395986,Very weak or negligible,0.0001876793964395986,Very weak or negligible,0.0001876793964395986,0.0001876793964395986,0.0,0.0,0.0001876793964395986,False
TRANS_WEEK_OHEWI_Tuesday,RECEIVE_CATEGORY_OHEWI_home,One-Hot encoding with ignore,One-Hot encoding with ignore,TRANS_WEEK_OHEWI,RECEIVE_CATEGORY_OHEWI,Ordinary cross-feature relationship,False,0.0007060618913455745,Very weak or negligible,0.0007060618913455745,Very weak or negligible,0.0007060618913455745,0.0007060618913455745,0.0,0.0,0.0007060618913455745,False
TRANS_WEEK_OHEWI_Tuesday,RECEIVE_CATEGORY_OHEWI_kids_pets,One-Hot encoding with ignore,One-Hot encoding with ignore,TRANS_WEEK_OHEWI,RECEIVE_CATEGORY_OHEWI,Ordinary cross-feature relationship,False,0.0010802304974095696,Very weak or negligible,0.0010802304974095696,Very weak or negligible,0.0010802304974095696,0.0010802304974095696,0.0,0.0,0.0010802304974095696,False
TRANS_WEEK_OHEWI_Tuesday,RECEIVE_CATEGORY_OHEWI_misc_net,One-Hot encoding with ignore,One-Hot encoding with ignore,TRANS_WEEK_OHEWI,RECEIVE_CATEGORY_OHEWI,Ordinary cross-feature relationship,False,-0.0017019185715984372,Very weak or negligible,-0.0017019185715984372,Very weak or negligible,0.0017019185715984372,0.0017019185715984372,0.0,0.0,0.0017019185715984372,False
TRANS_WEEK_OHEWI_Tuesday,RECEIVE_CATEGORY_OHEWI_misc_pos,One-Hot encoding with ignore,One-Hot encoding with ignore,TRANS_WEEK_OHEWI,RECEIVE_CATEGORY_OHEWI,Ordinary cross-feature relationship,False,0.0011589584321709944,Very weak or negligible,0.0011589584321709944,Very weak or negligible,0.0011589584321709944,0.0011589584321709944,0.0,0.0,0.0011589584321709944,False
TRANS_WEEK_OHEWI_Tuesday,RECEIVE_CATEGORY_OHEWI_personal_care,One-Hot encoding with ignore,One-Hot encoding with ignore,TRANS_WEEK_OHEWI,RECEIVE_CATEGORY_OHEWI,Ordinary cross-feature relationship,False,0.00015727013231665374,Very weak or negligible,0.00015727013231665374,Very weak or negligible,0.00015727013231665374,0.00015727013231665374,0.0,0.0,0.00015727013231665374,False
TRANS_WEEK_OHEWI_Tuesday,RECEIVE_CATEGORY_OHEWI_shopping_net,One-Hot encoding with ignore,One-Hot encoding with ignore,TRANS_WEEK_OHEWI,RECEIVE_CATEGORY_OHEWI,Ordinary cross-feature relationship,False,1.8701113544147452e-05,Very weak or negligible,1.8701113544147452e-05,Very weak or negligible,1.8701113544147452e-05,1.8701113544147452e-05,0.0,0.0,1.8701113544147452e-05,False
TRANS_WEEK_OHEWI_Tuesday,RECEIVE_CATEGORY_OHEWI_shopping_pos,One-Hot encoding with ignore,One-Hot encoding with ignore,TRANS_WEEK_OHEWI,RECEIVE_CATEGORY_OHEWI,Ordinary cross-feature relationship,False,0.0004664719483009142,Very weak or negligible,0.0004664719483009142,Very weak or negligible,0.0004664719483009142,0.0004664719483009142,0.0,0.0,0.0004664719483009142,False
TRANS_WEEK_OHEWI_Tuesday,RECEIVE_CATEGORY_OHEWI_travel,One-Hot encoding with ignore,One-Hot encoding with ignore,TRANS_WEEK_OHEWI,RECEIVE_CATEGORY_OHEWI,Ordinary cross-feature relationship,False,0.0007716125572784125,Very weak or negligible,0.0007716125572784125,Very weak or negligible,0.0007716125572784125,0.0007716125572784125,0.0,0.0,0.0007716125572784125,False
TRANS_WEEK_OHEWI_Wednesday,RECEIVE_CATEGORY_OHEWI_entertainment,One-Hot encoding with ignore,One-Hot encoding with ignore,TRANS_WEEK_OHEWI,RECEIVE_CATEGORY_OHEWI,Ordinary cross-feature relationship,False,-0.0001585804934247908,Very weak or negligible,-0.0001585804934247908,Very weak or negligible,0.0001585804934247908,0.0001585804934247908,0.0,0.0,0.0001585804934247908,False
TRANS_WEEK_OHEWI_Wednesday,RECEIVE_CATEGORY_OHEWI_food_dining,One-Hot encoding with ignore,One-Hot encoding with ignore,TRANS_WEEK_OHEWI,RECEIVE_CATEGORY_OHEWI,Ordinary cross-feature relationship,False,4.0233902728634865e-05,Very weak or negligible,4.0233902728634865e-05,Very weak or negligible,4.0233902728634865e-05,4.0233902728634865e-05,0.0,0.0,4.0233902728634865e-05,False
TRANS_WEEK_OHEWI_Wednesday,RECEIVE_CATEGORY_OHEWI_gas_transport,One-Hot encoding with ignore,One-Hot encoding with ignore,TRANS_WEEK_OHEWI,RECEIVE_CATEGORY_OHEWI,Ordinary cross-feature relationship,False,-0.0014840241465823053,Very weak or negligible,-0.0014840241465823053,Very weak or negligible,0.0014840241465823053,0.0014840241465823053,0.0,0.0,0.0014840241465823053,False
TRANS_WEEK_OHEWI_Wednesday,RECEIVE_CATEGORY_OHEWI_grocery_net,One-Hot encoding with ignore,One-Hot encoding with ignore,TRANS_WEEK_OHEWI,RECEIVE_CATEGORY_OHEWI,Ordinary cross-feature relationship,False,-0.00020959244612426517,Very weak or negligible,-0.00020959244612426517,Very weak or negligible,0.00020959244612426517,0.00020959244612426517,0.0,0.0,0.00020959244612426517,False
